202204|1|170000000|17|00|00000|제주  전체|제주||전체||1|4.99|99.9085080807|6.6529683413|0.3415063703|-0.5563308366|0.8978372069|202204
202204|2|000000000|00|00|00000|전국  전체|전국||전체||1|25.54|99.6680782846|13.2356636586|0.8448952491|-0.007621229|0.8525164781|202204
202204|2|010000000|01|00|00000|서울  전체|서울||전체||1|51.88|100.2514121501|9.0585667116|0.6078951231|-0.0619510255|0.6698461486|202204
202204|2|011000000|01|10|00000|서울 도심 전체|서울|도심|전체||1|82.99|100.0268510233|18.2843672938|0.6257615543|-0.0455180977|0.6712796519|202204
202204|2|0110A001|01|10|A001|서울 도심 광화문|서울|도심|광화문|11110|0|86.37|100.4655204181|17.2405115159|0.8084913707|-0.002979207|0.8114705778|202204
202204|2|0110A002|01|10|A002|서울 도심 남대문|서울|도심|남대문|11140|0|74.5|100.7903163536|12.619453375|0.5159830614|-0.1577281721|0.6737112335|202204
202204|2|0110A003|01|10|A003|서울 도심 동대문|서울|도심|동대문|11140|0|44.63|99.0799164023|11.7519398524|0.5596647102|-0.2138482321|0.7735129422|202204
202204|2|0110A004|01|10|A004|서울 도심 명동|서울|도심|명동|11140|0|182|99.6338500694|43.5246868881|0.1743243047|-0.134388641|0.3087129457|202204
202204|2|0110A005|01|10|A005|서울 도심 시청|서울|도심|시청|11140|0|64.09|101.2157473083|17.5292963261|0.8863753327|0.1349032711|0.7514720616|202204
202204|2|0110A006|01|10|A006|서울 도심 을지로|서울|도심|을지로|11140|0|51.1|100.36854389|15.1124185854|0.8465097437|0.1213671018|0.7251426419|202204
202204|2|0110A007|01|10|A007|서울 도심 종로|서울|도심|종로|11110|0|78.27|99.4437198852|13.5043753826|0.8093080728|0.0780990633|0.7312090095|202204
202204|2|0110A008|01|10|A008|서울 도심 충무로|서울|도심|충무로|11140|0|48.24|100.4510950722|11.0952882345|0.5157432508|-0.1401049724|0.6558482233|202204
202204|2|012000000|01|20|00000|서울 강남 전체|서울|강남|전체||1|57.02|100.3082298099|8.2315815028|0.5752015289|-0.0179164721|0.5931180011|202204
202204|2|0120A009|01|20|A009|서울 강남 강남대로|서울|강남|강남대로|11680|0|106.18|100.4305653429|10.8213700292|0.5721848262|-0.037682066|0.6098668922|202204
202204|2|0120A010|01|20|A010|서울 강남 교대역|서울|강남|교대역|11650|0|33.31|100.006940268|5.6776336972|0.5337487159|-0.1389479527|0.6726966686|202204
202204|2|0120A011|01|20|A011|서울 강남 남부터미널|서울|강남|남부터미널|11650|0|31.08|100.0759236355|5.751897724|0.6427999806|-0.1146260926|0.7574260733|202204
202204|2|0120A012|01|20|A012|서울 강남 논현역|서울|강남|논현역|11680|0|53.07|99.8984744994|18.206755082|0.9237440604|0.4050204979|0.5187235625|202204
202204|2|0120A013|01|20|A013|서울 강남 도산대로|서울|강남|도산대로|11680|0|46.27|99.8996993412|5.0272624943|0.4488786713|-0.139674286|0.5885529572|202204
202204|2|0120A014|01|20|A014|서울 강남 서래마을|서울|강남|서래마을|11650|0|44.57|100.4741276717|3.871074034|0.5859885803|-0.0938829669|0.6798715471|202204
202204|2|0120A015|01|20|A015|서울 강남 신사역|서울|강남|신사역|11680|0|84|99.6635766212|10.1120409022|0.390160219|-0.1439545254|0.5341147445|202204
202204|2|0120A016|01|20|A016|서울 강남 압구정|서울|강남|압구정|11680|0|47.54|100.8030559111|3.4655968729|0.2570276301|-0.2490563885|0.5060840187|202204
202204|2|0120A017|01|20|A017|서울 강남 양재말죽거리|서울|강남|양재말죽거리|11650|0|38.37|100.2089495679|5.296794286|0.5139318632|-0.0944528873|0.6083847505|202204
202204|2|0120A018|01|20|A018|서울 강남 양재역|서울|강남|양재역|11650|0|39.51|100.2359557062|16.9357808702|0.7898049598|0.2208991868|0.568905773|202204
202204|2|0120A019|01|20|A019|서울 강남 청담|서울|강남|청담|11680|0|59.5|101.0155918037|6.1240027474|0.9994525083|0.5091247381|0.4903277701|202204
202204|2|0120A020|01|20|A020|서울 강남 테헤란로|서울|강남|테헤란로|11680|0|48.66|100.50781622|5.7114734993|0.7551551387|0.0339667413|0.7211883974|202204
202204|2|0120A062|01|20|A062|서울 강남 방배역/내방역|서울|강남|방배역/내방역|11650|0|39.77|100.618400738|7.4438665337|0.5749623614|-0.0742839548|0.6492463163|202204
202204|2|0120A063|01|20|A063|서울 강남 학동/강남구청역|서울|강남|학동/강남구청역|11680|0|49.56|100.3678318483|8.4518922722|0.4093583111|-0.0797269113|0.4890852224|202204
202204|2|013100000|01|31|00000|서울 영등포신촌 전체|서울|영등포신촌|전체||1|47.15|99.8687567352|8.9974124129|0.5537280995|-0.173781474|0.7275095736|202204
202204|2|0131A022|01|31|A022|서울 영등포신촌 공덕역|서울|영등포신촌|공덕역|11440|0|39.02|100.1448509345|6.6955489282|0.3398547043|-0.4189309876|0.7587856919|202204
202204|2|0131A023|01|31|A023|서울 영등포신촌 당산역|서울|영등포신촌|당산역|11560|0|29.55|98.3680588458|11.6759019207|0.7732580494|-0.0379694597|0.8112275091|202204
202204|2|0131A025|01|31|A025|서울 영등포신촌 영등포역|서울|영등포신촌|영등포역|11560|0|39.45|99.7623115578|13.2493415622|0.6528091242|-0.0172864896|0.6700956138|202204
202204|2|0131A026|01|31|A026|서울 영등포신촌 동교/연남|서울|영등포신촌|동교/연남|11440|0|43.74|101.3770579217|0.8510616604|0.5317014931|-0.1863466422|0.7180481353|202204
202204|2|0131A027|01|31|A027|서울 영등포신촌 망원역|서울|영등포신촌|망원역|11440|0|32.42|99.7326570806|1.7453885849|0.543303839|-0.174454587|0.717758426|202204
202204|2|0131A028|01|31|A028|서울 영등포신촌 신촌/이대|서울|영등포신촌|신촌/이대|11410|0|63.27|99.8222385953|9.0738572285|0.4051572415|-0.3414116197|0.7465688612|202204
202204|2|0131A029|01|31|A029|서울 영등포신촌 홍대/합정|서울|영등포신촌|홍대/합정|11440|0|67.02|100.1393232625|12.2360647622|0.5855965591|-0.1341782625|0.7197748215|202204
202204|2|014000000|01|40|00000|서울 기타 전체|서울|기타|전체||1|46.18|100.369288195|7.7636997789|0.6647488372|-0.0328749415|0.6976237787|202204
202204|2|0140A030|01|40|A030|서울 기타 가락시장|서울|기타|가락시장|11710|0|38.48|100.2757257566|11.4566805767|0.6420864686|0.1013174178|0.5407690507|202204
